"Time","Machine","User","Access","SourceAddr"
"6/11/2024 6:21:18 PM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"6/11/2024 4:46:18 PM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"6/11/2024 4:43:07 PM","EMICA","VM4PRUEBAS$","Kerberos","-"
"6/11/2024 2:53:17 PM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"6/11/2024 1:17:17 PM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"6/11/2024 11:42:17 AM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"6/11/2024 9:55:16 AM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"6/11/2024 8:43:06 AM","EMICA","VM4PRUEBAS$","Kerberos","-"
"6/11/2024 8:13:16 AM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"6/11/2024 6:32:15 AM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"6/11/2024 5:59:57 AM","NT AUTHORITY","SYSTEM","Negotiate","-"
"6/11/2024 5:59:55 AM","NT AUTHORITY","SYSTEM","Negotiate","-"
"6/11/2024 4:52:15 AM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"6/11/2024 3:15:14 AM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"6/11/2024 3:08:10 AM","NT AUTHORITY","SYSTEM","Negotiate","-"
"6/11/2024 1:24:13 AM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"6/11/2024 12:43:05 AM","EMICA","VM4PRUEBAS$","Kerberos","-"
"6/10/2024 11:41:13 PM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"6/10/2024 10:00:12 PM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"6/10/2024 9:00:01 PM","NT AUTHORITY","SYSTEM","Negotiate","-"
"6/10/2024 9:00:01 PM","NT AUTHORITY","SYSTEM","Negotiate","-"
"6/10/2024 8:24:12 PM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"6/10/2024 6:50:11 PM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"6/10/2024 5:20:11 PM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"6/10/2024 4:43:04 PM","EMICA","VM4PRUEBAS$","Kerberos","-"
"6/10/2024 3:37:11 PM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"6/10/2024 1:41:10 PM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"6/10/2024 11:53:10 AM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"6/10/2024 10:22:09 AM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"6/10/2024 8:53:17 AM","NT AUTHORITY","SYSTEM","Negotiate","-"
"6/10/2024 8:53:08 AM","NT AUTHORITY","SYSTEM","Negotiate","-"
"6/10/2024 8:45:18 AM","NT AUTHORITY","SYSTEM","Negotiate","-"
"6/10/2024 8:45:18 AM","NT AUTHORITY","SYSTEM","Negotiate","-"
"6/10/2024 8:45:18 AM","NT AUTHORITY","SYSTEM","Negotiate","-"
"6/10/2024 8:43:45 AM","EMICA","VM4PRUEBAS$","Kerberos","-"
"6/10/2024 8:43:14 AM","NT AUTHORITY","SYSTEM","Negotiate","-"
"6/10/2024 8:43:05 AM","NT AUTHORITY","SYSTEM","Negotiate","-"
"6/10/2024 8:43:05 AM","NT AUTHORITY","SYSTEM","Negotiate","-"
"6/10/2024 8:43:04 AM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"6/10/2024 8:43:04 AM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"6/10/2024 8:43:03 AM","NT AUTHORITY","ANONYMOUS LOGON","NTLM","-"
"6/10/2024 8:43:02 AM","NT AUTHORITY","SYSTEM","Negotiate","-"
"6/10/2024 8:42:59 AM","NT AUTHORITY","SYSTEM","Negotiate","-"
"6/10/2024 8:42:57 AM","NT AUTHORITY","SYSTEM","Negotiate","-"
"6/10/2024 8:42:48 AM","NT AUTHORITY","SYSTEM","Negotiate","-"
"6/10/2024 8:42:47 AM","NT AUTHORITY","LOCAL SERVICE","Negotiate","-"
"6/10/2024 8:42:47 AM","Window Manager","DWM-1","Negotiate","-"
"6/10/2024 8:42:47 AM","Window Manager","DWM-1","Negotiate","-"
"6/10/2024 8:42:45 AM","NT AUTHORITY","NETWORK SERVICE","Negotiate","-"
"6/10/2024 8:42:45 AM","NT AUTHORITY","SYSTEM","Negotiate","-"
"6/10/2024 8:42:43 AM","NT AUTHORITY","SYSTEM","-","-"
"5/26/2024 9:26:38 PM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"5/26/2024 9:00:01 PM","NT AUTHORITY","SYSTEM","Negotiate","-"
"5/26/2024 9:00:01 PM","NT AUTHORITY","SYSTEM","Negotiate","-"
"5/26/2024 7:42:37 PM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"5/26/2024 5:59:37 PM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"5/26/2024 4:57:01 PM","NT AUTHORITY","SYSTEM","Negotiate","-"
"5/26/2024 4:24:36 PM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"5/26/2024 3:32:46 PM","EMICA","VM4PRUEBAS$","Kerberos","-"
"5/26/2024 2:50:36 PM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"5/26/2024 1:03:36 PM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"5/26/2024 11:17:35 AM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"5/26/2024 9:18:35 AM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"5/26/2024 7:32:45 AM","EMICA","VM4PRUEBAS$","Kerberos","-"
"5/26/2024 7:20:34 AM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"5/26/2024 5:26:33 AM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"5/26/2024 3:50:33 AM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"5/26/2024 3:13:50 AM","NT AUTHORITY","SYSTEM","Negotiate","-"
"5/26/2024 2:15:32 AM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"5/26/2024 12:41:32 AM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"5/25/2024 11:32:44 PM","EMICA","VM4PRUEBAS$","Kerberos","-"
"5/25/2024 10:53:31 PM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"5/25/2024 9:17:51 PM","NT AUTHORITY","SYSTEM","Negotiate","-"
"5/25/2024 9:00:01 PM","NT AUTHORITY","SYSTEM","Negotiate","-"
"5/25/2024 9:00:01 PM","NT AUTHORITY","SYSTEM","Negotiate","-"
"5/25/2024 8:59:31 PM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"5/25/2024 7:05:30 PM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"5/25/2024 5:35:30 PM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"5/25/2024 3:39:30 PM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"5/25/2024 3:32:43 PM","EMICA","VM4PRUEBAS$","Kerberos","-"
"5/25/2024 1:55:29 PM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"5/25/2024 11:58:27 AM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"5/25/2024 10:15:21 AM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"5/25/2024 8:19:20 AM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"5/25/2024 7:32:42 AM","EMICA","VM4PRUEBAS$","Kerberos","-"
"5/25/2024 6:34:20 AM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"5/25/2024 4:51:19 AM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"5/25/2024 2:53:19 AM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"5/25/2024 2:09:13 AM","NT AUTHORITY","SYSTEM","Negotiate","-"
"5/25/2024 1:17:19 AM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"5/25/2024 12:28:31 AM","NT AUTHORITY","SYSTEM","Negotiate","-"
"5/24/2024 11:42:18 PM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"5/24/2024 11:32:41 PM","EMICA","VM4PRUEBAS$","Kerberos","-"
"5/24/2024 9:53:18 PM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"5/24/2024 9:00:01 PM","NT AUTHORITY","SYSTEM","Negotiate","-"
"5/24/2024 9:00:01 PM","NT AUTHORITY","SYSTEM","Negotiate","-"
"5/24/2024 8:17:17 PM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"5/24/2024 6:42:16 PM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"5/24/2024 5:05:15 PM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"5/24/2024 3:32:40 PM","EMICA","VM4PRUEBAS$","Kerberos","-"
"5/24/2024 3:14:15 PM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"5/24/2024 1:38:15 PM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"5/24/2024 12:02:14 PM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"5/24/2024 10:12:14 AM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"5/24/2024 8:37:13 AM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"5/24/2024 7:32:39 AM","EMICA","VM4PRUEBAS$","Kerberos","-"
"5/24/2024 6:48:13 AM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"5/24/2024 5:00:13 AM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"5/24/2024 4:54:00 AM","NT AUTHORITY","SYSTEM","Negotiate","-"
"5/24/2024 4:23:51 AM","NT AUTHORITY","SYSTEM","Negotiate","-"
"5/24/2024 3:14:12 AM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"5/24/2024 1:29:11 AM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"5/23/2024 11:55:10 PM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"5/23/2024 11:32:38 PM","EMICA","VM4PRUEBAS$","Kerberos","-"
"5/23/2024 10:08:10 PM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"5/23/2024 9:00:01 PM","NT AUTHORITY","SYSTEM","Negotiate","-"
"5/23/2024 9:00:01 PM","NT AUTHORITY","SYSTEM","Negotiate","-"
"5/23/2024 8:30:09 PM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"5/23/2024 6:39:09 PM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"5/23/2024 5:04:09 PM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"5/23/2024 3:32:36 PM","EMICA","VM4PRUEBAS$","Kerberos","-"
"5/23/2024 3:32:08 PM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"5/23/2024 1:47:08 PM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"5/23/2024 12:04:07 PM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"5/23/2024 10:25:16 AM","NT AUTHORITY","SYSTEM","Negotiate","-"
"5/23/2024 10:09:07 AM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"5/23/2024 8:31:05 AM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"5/23/2024 7:32:36 AM","EMICA","VM4PRUEBAS$","Kerberos","-"
"5/23/2024 6:54:05 AM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"5/23/2024 5:05:04 AM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"5/23/2024 5:00:15 AM","NT AUTHORITY","SYSTEM","Negotiate","-"
"5/23/2024 3:25:04 AM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"5/23/2024 1:28:04 AM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"5/22/2024 11:49:04 PM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"5/22/2024 11:32:35 PM","EMICA","VM4PRUEBAS$","Kerberos","-"
"5/22/2024 10:10:03 PM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"5/22/2024 9:00:03 PM","NT AUTHORITY","SYSTEM","Negotiate","-"
"5/22/2024 9:00:03 PM","NT AUTHORITY","SYSTEM","Negotiate","-"
"5/22/2024 8:25:01 PM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"5/22/2024 8:18:55 PM","NT AUTHORITY","SYSTEM","Negotiate","-"
"5/22/2024 8:09:28 PM","EMICA","adminemica","NTLM","-"
"5/22/2024 8:06:04 PM","NT AUTHORITY","SYSTEM","Negotiate","-"
"5/22/2024 8:04:05 PM","EMICA","adminemica","Negotiate","192.168.113.2"
"5/22/2024 8:04:03 PM","Window Manager","DWM-2","Negotiate","-"
"5/22/2024 8:04:03 PM","Window Manager","DWM-2","Negotiate","-"
"5/22/2024 8:04:01 PM","EMICA","adminemica","NTLM","-"
"5/22/2024 6:41:06 PM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"5/22/2024 5:03:06 PM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"5/22/2024 3:42:39 PM","NT AUTHORITY","SYSTEM","Negotiate","-"
"5/22/2024 3:42:33 PM","NT AUTHORITY","SYSTEM","Negotiate","-"
"5/22/2024 3:34:57 PM","NT AUTHORITY","SYSTEM","Negotiate","-"
"5/22/2024 3:34:57 PM","NT AUTHORITY","SYSTEM","Negotiate","-"
"5/22/2024 3:34:56 PM","NT AUTHORITY","SYSTEM","Negotiate","-"
"5/22/2024 3:32:46 PM","EMICA","VM4PRUEBAS$","Kerberos","-"
"5/22/2024 3:32:44 PM","NT AUTHORITY","SYSTEM","Negotiate","-"
"5/22/2024 3:32:34 PM","NT AUTHORITY","SYSTEM","Negotiate","-"
"5/22/2024 3:32:34 PM","NT AUTHORITY","SYSTEM","Negotiate","-"
"5/22/2024 3:32:34 PM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"5/22/2024 3:32:33 PM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"5/22/2024 3:32:33 PM","NT AUTHORITY","ANONYMOUS LOGON","NTLM","-"
"5/22/2024 3:32:31 PM","NT AUTHORITY","SYSTEM","Negotiate","-"
"5/22/2024 3:32:29 PM","NT AUTHORITY","SYSTEM","Negotiate","-"
"5/22/2024 3:32:27 PM","NT AUTHORITY","SYSTEM","Negotiate","-"
"5/22/2024 3:32:21 PM","NT AUTHORITY","SYSTEM","Negotiate","-"
"5/22/2024 3:32:21 PM","Window Manager","DWM-1","Negotiate","-"
"5/22/2024 3:32:21 PM","Window Manager","DWM-1","Negotiate","-"
"5/22/2024 3:32:21 PM","NT AUTHORITY","LOCAL SERVICE","Negotiate","-"
"5/22/2024 3:32:20 PM","NT AUTHORITY","NETWORK SERVICE","Negotiate","-"
"5/22/2024 3:32:20 PM","NT AUTHORITY","SYSTEM","Negotiate","-"
"5/22/2024 3:32:18 PM","NT AUTHORITY","SYSTEM","-","-"
"5/16/2024 8:48:49 PM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"5/16/2024 7:12:48 PM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"5/16/2024 5:38:48 PM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"5/16/2024 4:07:47 PM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"5/16/2024 3:31:49 PM","EMICA","VM4PRUEBAS$","Kerberos","-"
"5/16/2024 2:37:45 PM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"5/16/2024 12:51:45 PM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"5/16/2024 10:53:45 AM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"5/16/2024 9:12:45 AM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"5/16/2024 7:35:44 AM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"5/16/2024 7:31:48 AM","EMICA","VM4PRUEBAS$","Kerberos","-"
"5/16/2024 7:00:41 AM","NT AUTHORITY","SYSTEM","Negotiate","-"
"5/16/2024 5:41:44 AM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"5/16/2024 5:24:26 AM","NT AUTHORITY","SYSTEM","Negotiate","-"
"5/16/2024 5:24:26 AM","NT AUTHORITY","SYSTEM","Negotiate","-"
"5/16/2024 5:22:31 AM","NT AUTHORITY","SYSTEM","Negotiate","-"
"5/16/2024 5:22:24 AM","NT AUTHORITY","SYSTEM","Negotiate","-"
"5/16/2024 5:19:23 AM","NT AUTHORITY","SYSTEM","Negotiate","-"
"5/16/2024 4:08:43 AM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"5/16/2024 2:22:43 AM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"5/16/2024 12:52:42 AM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"5/15/2024 11:31:47 PM","EMICA","VM4PRUEBAS$","Kerberos","-"
"5/15/2024 11:09:42 PM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"5/15/2024 9:14:39 PM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"5/15/2024 9:00:01 PM","NT AUTHORITY","SYSTEM","Negotiate","-"
"5/15/2024 9:00:01 PM","NT AUTHORITY","SYSTEM","Negotiate","-"
"5/15/2024 7:41:39 PM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"5/15/2024 6:10:39 PM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"5/15/2024 4:31:38 PM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"5/15/2024 3:31:46 PM","EMICA","VM4PRUEBAS$","Kerberos","-"
"5/15/2024 2:39:38 PM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"5/15/2024 12:48:37 PM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"5/15/2024 10:58:37 AM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"5/15/2024 9:47:40 AM","NT AUTHORITY","SYSTEM","Negotiate","-"
"5/15/2024 9:10:37 AM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"5/15/2024 7:31:44 AM","EMICA","VM4PRUEBAS$","Kerberos","-"
"5/15/2024 7:23:36 AM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"5/15/2024 5:40:36 AM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"5/15/2024 3:59:34 AM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"5/15/2024 2:10:34 AM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"5/15/2024 12:37:34 AM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"5/14/2024 11:31:44 PM","EMICA","VM4PRUEBAS$","Kerberos","-"
"5/14/2024 11:05:33 PM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"5/14/2024 9:34:33 PM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"5/14/2024 9:00:01 PM","NT AUTHORITY","SYSTEM","Negotiate","-"
"5/14/2024 9:00:01 PM","NT AUTHORITY","SYSTEM","Negotiate","-"
"5/14/2024 7:36:32 PM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"5/14/2024 5:39:32 PM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"5/14/2024 3:58:32 PM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"5/14/2024 3:31:43 PM","EMICA","VM4PRUEBAS$","Kerberos","-"
"5/14/2024 2:02:32 PM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"5/14/2024 12:22:31 PM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"5/14/2024 11:47:19 AM","NT AUTHORITY","SYSTEM","Negotiate","-"
"5/14/2024 10:29:30 AM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"5/14/2024 8:40:29 AM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"5/14/2024 7:31:42 AM","EMICA","VM4PRUEBAS$","Kerberos","-"
"5/14/2024 6:45:29 AM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"5/14/2024 5:06:28 AM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"5/14/2024 3:15:28 AM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"5/14/2024 2:55:45 AM","NT AUTHORITY","SYSTEM","Negotiate","-"
"5/14/2024 2:55:41 AM","NT AUTHORITY","SYSTEM","Negotiate","-"
"5/14/2024 1:25:27 AM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"5/13/2024 11:37:27 PM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"5/13/2024 11:31:41 PM","EMICA","VM4PRUEBAS$","Kerberos","-"
"5/13/2024 9:50:27 PM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"5/13/2024 9:00:01 PM","NT AUTHORITY","SYSTEM","Negotiate","-"
"5/13/2024 9:00:01 PM","NT AUTHORITY","SYSTEM","Negotiate","-"
"5/13/2024 7:51:27 PM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"5/13/2024 6:09:25 PM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"5/13/2024 6:05:04 PM","NT AUTHORITY","SYSTEM","Negotiate","-"
"5/13/2024 4:13:24 PM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"5/13/2024 3:31:40 PM","EMICA","VM4PRUEBAS$","Kerberos","-"
"5/13/2024 2:40:24 PM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"5/13/2024 12:54:24 PM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"5/13/2024 11:24:23 AM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"5/13/2024 9:26:23 AM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"5/13/2024 7:31:38 AM","EMICA","VM4PRUEBAS$","Kerberos","-"
"5/13/2024 7:31:22 AM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"5/13/2024 5:45:53 AM","NT AUTHORITY","SYSTEM","Negotiate","-"
"5/13/2024 5:45:51 AM","NT AUTHORITY","SYSTEM","Negotiate","-"
"5/13/2024 5:38:22 AM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"5/13/2024 4:02:18 AM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"5/13/2024 2:06:18 AM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"5/13/2024 12:26:17 AM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"5/13/2024 12:23:37 AM","NT AUTHORITY","SYSTEM","Negotiate","-"
"5/12/2024 11:31:38 PM","EMICA","VM4PRUEBAS$","Kerberos","-"
"5/12/2024 10:43:16 PM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"5/12/2024 9:00:01 PM","NT AUTHORITY","SYSTEM","Negotiate","-"
"5/12/2024 9:00:01 PM","NT AUTHORITY","SYSTEM","Negotiate","-"
"5/12/2024 8:48:16 PM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"5/12/2024 7:08:16 PM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"5/12/2024 5:14:15 PM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"5/12/2024 3:31:36 PM","EMICA","VM4PRUEBAS$","Kerberos","-"
"5/12/2024 3:21:15 PM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"5/12/2024 1:31:15 PM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"5/12/2024 11:42:14 AM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"5/12/2024 9:54:14 AM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"5/12/2024 8:06:12 AM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"5/12/2024 7:31:36 AM","EMICA","VM4PRUEBAS$","Kerberos","-"
"5/12/2024 6:32:12 AM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"5/12/2024 4:59:12 AM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"5/12/2024 3:28:11 AM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"5/12/2024 2:49:27 AM","NT AUTHORITY","SYSTEM","Negotiate","-"
"5/12/2024 1:58:11 AM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"5/11/2024 11:59:10 PM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"5/11/2024 11:31:35 PM","EMICA","VM4PRUEBAS$","Kerberos","-"
"5/11/2024 10:16:10 PM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"5/11/2024 9:00:01 PM","NT AUTHORITY","SYSTEM","Negotiate","-"
"5/11/2024 9:00:01 PM","NT AUTHORITY","SYSTEM","Negotiate","-"
"5/11/2024 8:21:10 PM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"5/11/2024 6:27:09 PM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"5/11/2024 4:34:09 PM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"5/11/2024 3:31:34 PM","EMICA","VM4PRUEBAS$","Kerberos","-"
"5/11/2024 2:57:07 PM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"5/11/2024 1:19:07 PM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"5/11/2024 11:45:07 AM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"5/11/2024 9:57:06 AM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"5/11/2024 8:27:06 AM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"5/11/2024 7:58:28 AM","NT AUTHORITY","SYSTEM","Negotiate","-"
"5/11/2024 7:31:33 AM","EMICA","VM4PRUEBAS$","Kerberos","-"
"5/11/2024 6:28:05 AM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"5/11/2024 4:30:05 AM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"5/11/2024 2:34:05 AM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"5/11/2024 12:53:04 AM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"5/10/2024 11:31:32 PM","EMICA","VM4PRUEBAS$","Kerberos","-"
"5/10/2024 11:07:03 PM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"5/10/2024 9:31:02 PM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"5/10/2024 9:00:01 PM","NT AUTHORITY","SYSTEM","Negotiate","-"
"5/10/2024 9:00:01 PM","NT AUTHORITY","SYSTEM","Negotiate","-"
"5/10/2024 7:46:01 PM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"5/10/2024 5:51:01 PM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"5/10/2024 3:58:01 PM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"5/10/2024 3:31:31 PM","EMICA","VM4PRUEBAS$","Kerberos","-"
"5/10/2024 2:09:00 PM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"5/10/2024 12:37:59 PM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"5/10/2024 12:37:12 PM","NT AUTHORITY","SYSTEM","Negotiate","-"
"5/10/2024 11:07:59 AM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"5/10/2024 9:11:59 AM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"5/10/2024 7:32:58 AM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"5/10/2024 7:31:30 AM","EMICA","VM4PRUEBAS$","Kerberos","-"
"5/10/2024 5:52:58 AM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"5/10/2024 4:14:56 AM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"5/10/2024 2:21:56 AM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"5/10/2024 12:30:56 AM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"5/9/2024 11:31:29 PM","EMICA","VM4PRUEBAS$","Kerberos","-"
"5/9/2024 10:38:55 PM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"5/9/2024 9:02:54 PM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"5/9/2024 9:00:01 PM","NT AUTHORITY","SYSTEM","Negotiate","-"
"5/9/2024 9:00:01 PM","NT AUTHORITY","SYSTEM","Negotiate","-"
"5/9/2024 7:11:54 PM","EMICA","VM4PRUEBAS$","Kerberos","::1"
"5/9/2024 6:42:21 PM","NT AUTHORITY","SYSTEM","Negotiate","-"
